"candidate_id","station","question_id","score","max_score","examiner_id"
"C0092","10 Ethics","S10-Q1",2,4,"E11"
"C0092","10 Ethics","S10-Q2",3,4,"E04"
"C0092","10 Ethics","S10-Q3",3,4,"E12"
"C0092","10 Ethics","S10-Q4",1,4,"E09"
"C0092","10 Ethics","S10-Q5",0,4,"E04"
"C0093","01 History Taking","S01-Q1",3,4,"E03"
"C0093","01 History Taking","S01-Q2",2,4,"E04"
"C0093","01 History Taking","S01-Q3",2,4,"E09"
"C0093","01 History Taking","S01-Q4",3,4,"E11"
"C0093","01 History Taking","S01-Q5",4,4,"E04"
"C0093","02 Cardio Exam","S02-Q1",4,4,"E11"
"C0093","02 Cardio Exam","S02-Q2",2,4,"E08"
"C0093","02 Cardio Exam","S02-Q3",4,4,"E06"
"C0093","02 Cardio Exam","S02-Q4",4,4,"E02"
"C0093","02 Cardio Exam","S02-Q5",4,4,"E11"
"C0093","03 Resp Exam","S03-Q1",2,4,"E08"
"C0093","03 Resp Exam","S03-Q2",4,4,"E10"
"C0093","03 Resp Exam","S03-Q3",2,4,"E11"
"C0093","03 Resp Exam","S03-Q4",2,4,"E03"
"C0093","03 Resp Exam","S03-Q5",3,4,"E12"
"C0093","04 Abdo Exam","S04-Q1",2,4,"E04"
"C0093","04 Abdo Exam","S04-Q2",3,4,"E04"
"C0093","04 Abdo Exam","S04-Q3",1,4,"E07"
"C0093","04 Abdo Exam","S04-Q4",1,4,"E05"
"C0093","04 Abdo Exam","S04-Q5",4,4,"E07"
"C0093","05 Neuro Exam","S05-Q1",1,4,"E04"
"C0093","05 Neuro Exam","S05-Q2",2,4,"E11"
"C0093","05 Neuro Exam","S05-Q3",4,4,"E07"
"C0093","05 Neuro Exam","S05-Q4",2,4,"E08"
"C0093","05 Neuro Exam","S05-Q5",3,4,"E08"
"C0093","06 Communication","S06-Q1",1,4,"E07"
"C0093","06 Communication","S06-Q2",2,4,"E06"
"C0093","06 Communication","S06-Q3",3,4,"E08"
"C0093","06 Communication","S06-Q4",3,4,"E06"
"C0093","06 Communication","S06-Q5",3,4,"E03"
"C0093","07 Prescribing","S07-Q1",3,4,"E03"
"C0093","07 Prescribing","S07-Q2",4,4,"E02"
"C0093","07 Prescribing","S07-Q3",1,4,"E12"
"C0093","07 Prescribing","S07-Q4",3,4,"E09"
"C0093","07 Prescribing","S07-Q5",1,4,"E04"
"C0093","08 Data Interp","S08-Q1",4,4,"E12"
"C0093","08 Data Interp","S08-Q2",3,4,"E01"
"C0093","08 Data Interp","S08-Q3",2,4,"E04"
"C0093","08 Data Interp","S08-Q4",0,4,"E01"
"C0093","08 Data Interp","S08-Q5",1,4,"E03"
"C0093","09 Practical Skills","S09-Q1",4,4,"E04"
"C0093","09 Practical Skills","S09-Q2",4,4,"E09"
"C0093","09 Practical Skills","S09-Q3",1,4,"E09"
"C0093","09 Practical Skills","S09-Q4",3,4,"E09"
"C0093","09 Practical Skills","S09-Q5",2,4,"E11"
"C0093","10 Ethics","S10-Q1",1,4,"E11"
"C0093","10 Ethics","S10-Q2",3,4,"E01"
"C0093","10 Ethics","S10-Q3",2,4,"E12"
"C0093","10 Ethics","S10-Q4",3,4,"E08"
"C0093","10 Ethics","S10-Q5",3,4,"E09"
"C0094","01 History Taking","S01-Q1",1,4,"E04"
"C0094","01 History Taking","S01-Q2",2,4,"E02"
"C0094","01 History Taking","S01-Q3",4,4,"E10"
"C0094","01 History Taking","S01-Q4",2,4,"E04"
"C0094","01 History Taking","S01-Q5",4,4,"E02"
"C0094","02 Cardio Exam","S02-Q1",4,4,"E10"
"C0094","02 Cardio Exam","S02-Q2",4,4,"E03"
"C0094","02 Cardio Exam","S02-Q3",2,4,"E04"
"C0094","02 Cardio Exam","S02-Q4",4,4,"E09"
"C0094","02 Cardio Exam","S02-Q5",3,4,"E08"
"C0094","03 Resp Exam","S03-Q1",3,4,"E03"
"C0094","03 Resp Exam","S03-Q2",4,4,"E07"
"C0094","03 Resp Exam","S03-Q3",2,4,"E05"
"C0094","03 Resp Exam","S03-Q4",4,4,"E10"
"C0094","03 Resp Exam","S03-Q5",3,4,"E10"
"C0094","04 Abdo Exam","S04-Q1",4,4,"E03"
"C0094","04 Abdo Exam","S04-Q2",4,4,"E07"
"C0094","04 Abdo Exam","S04-Q3",3,4,"E01"
"C0094","04 Abdo Exam","S04-Q4",4,4,"E11"
"C0094","04 Abdo Exam","S04-Q5",4,4,"E01"
"C0094","05 Neuro Exam","S05-Q1",3,4,"E11"
"C0094","05 Neuro Exam","S05-Q2",3,4,"E05"
"C0094","05 Neuro Exam","S05-Q3",4,4,"E08"
"C0094","05 Neuro Exam","S05-Q4",1,4,"E12"
"C0094","05 Neuro Exam","S05-Q5",4,4,"E04"
"C0094","06 Communication","S06-Q1",4,4,"E07"
"C0094","06 Communication","S06-Q2",4,4,"E11"
"C0094","06 Communication","S06-Q3",2,4,"E03"
"C0094","06 Communication","S06-Q4",3,4,"E11"
"C0094","06 Communication","S06-Q5",1,4,"E08"
"C0094","07 Prescribing","S07-Q1",2,4,"E05"
"C0094","07 Prescribing","S07-Q2",3,4,"E01"
"C0094","07 Prescribing","S07-Q3",0,4,"E07"
"C0094","07 Prescribing","S07-Q4",4,4,"E02"
"C0094","07 Prescribing","S07-Q5",3,4,"E07"
"C0094","08 Data Interp","S08-Q1",3,4,"E11"
"C0094","08 Data Interp","S08-Q2",3,4,"E08"
"C0094","08 Data Interp","S08-Q3",3,4,"E03"
"C0094","08 Data Interp","S08-Q4",4,4,"E06"
"C0094","08 Data Interp","S08-Q5",2,4,"E05"
"C0094","09 Practical Skills","S09-Q1",4,4,"E07"
"C0094","09 Practical Skills","S09-Q2",4,4,"E05"
"C0094","09 Practical Skills","S09-Q3",4,4,"E03"
"C0094","09 Practical Skills","S09-Q4",4,4,"E09"
"C0094","09 Practical Skills","S09-Q5",0,4,"E09"
"C0094","10 Ethics","S10-Q1",2,4,"E04"
"C0094","10 Ethics","S10-Q2",3,4,"E03"
"C0094","10 Ethics","S10-Q3",4,4,"E10"
"C0094","10 Ethics","S10-Q4",3,4,"E12"
"C0094","10 Ethics","S10-Q5",3,4,"E08"
"C0095","01 History Taking","S01-Q1",2,4,"E08"
"C0095","01 History Taking","S01-Q2",2,4,"E06"
"C0095","01 History Taking","S01-Q3",1,4,"E10"
"C0095","01 History Taking","S01-Q4",2,4,"E09"
"C0095","01 History Taking","S01-Q5",0,4,"E07"
"C0095","02 Cardio Exam","S02-Q1",1,4,"E04"
"C0095","02 Cardio Exam","S02-Q2",0,4,"E03"
"C0095","02 Cardio Exam","S02-Q3",1,4,"E08"
"C0095","02 Cardio Exam","S02-Q4",0,4,"E06"
"C0095","02 Cardio Exam","S02-Q5",2,4,"E10"
"C0095","03 Resp Exam","S03-Q1",0,4,"E01"
"C0095","03 Resp Exam","S03-Q2",0,4,"E03"
"C0095","03 Resp Exam","S03-Q3",0,4,"E04"
"C0095","03 Resp Exam","S03-Q4",1,4,"E06"
"C0095","03 Resp Exam","S03-Q5",1,4,"E05"
"C0095","04 Abdo Exam","S04-Q1",2,4,"E09"
"C0095","04 Abdo Exam","S04-Q2",2,4,"E06"
"C0095","04 Abdo Exam","S04-Q3",1,4,"E10"
"C0095","04 Abdo Exam","S04-Q4",0,4,"E06"
"C0095","04 Abdo Exam","S04-Q5",0,4,"E12"
"C0095","05 Neuro Exam","S05-Q1",1,4,"E05"
"C0095","05 Neuro Exam","S05-Q2",0,4,"E04"
"C0095","05 Neuro Exam","S05-Q3",1,4,"E01"
"C0095","05 Neuro Exam","S05-Q4",1,4,"E08"
"C0095","05 Neuro Exam","S05-Q5",1,4,"E09"
"C0095","06 Communication","S06-Q1",0,4,"E06"
"C0095","06 Communication","S06-Q2",0,4,"E08"
"C0095","06 Communication","S06-Q3",0,4,"E03"
"C0095","06 Communication","S06-Q4",0,4,"E06"
"C0095","06 Communication","S06-Q5",3,4,"E12"
"C0095","07 Prescribing","S07-Q1",0,4,"E10"
"C0095","07 Prescribing","S07-Q2",2,4,"E07"
"C0095","07 Prescribing","S07-Q3",0,4,"E06"
"C0095","07 Prescribing","S07-Q4",2,4,"E03"
"C0095","07 Prescribing","S07-Q5",1,4,"E11"
"C0095","08 Data Interp","S08-Q1",2,4,"E11"
"C0095","08 Data Interp","S08-Q2",1,4,"E08"
"C0095","08 Data Interp","S08-Q3",0,4,"E12"
"C0095","08 Data Interp","S08-Q4",1,4,"E09"
"C0095","08 Data Interp","S08-Q5",1,4,"E02"
"C0095","09 Practical Skills","S09-Q1",0,4,"E09"
"C0095","09 Practical Skills","S09-Q2",4,4,"E09"
"C0095","09 Practical Skills","S09-Q3",1,4,"E11"
"C0095","09 Practical Skills","S09-Q4",1,4,"E10"
"C0095","09 Practical Skills","S09-Q5",1,4,"E06"
"C0095","10 Ethics","S10-Q1",1,4,"E03"
"C0095","10 Ethics","S10-Q2",1,4,"E12"
"C0095","10 Ethics","S10-Q3",0,4,"E07"
"C0095","10 Ethics","S10-Q4",1,4,"E09"
"C0095","10 Ethics","S10-Q5",0,4,"E01"
"C0096","01 History Taking","S01-Q1",2,4,"E02"
"C0096","01 History Taking","S01-Q2",1,4,"E08"
"C0096","01 History Taking","S01-Q3",0,4,"E10"
"C0096","01 History Taking","S01-Q4",2,4,"E07"
"C0096","01 History Taking","S01-Q5",0,4,"E01"
"C0096","02 Cardio Exam","S02-Q1",1,4,"E08"
"C0096","02 Cardio Exam","S02-Q2",0,4,"E04"
"C0096","02 Cardio Exam","S02-Q3",3,4,"E09"
"C0096","02 Cardio Exam","S02-Q4",2,4,"E05"
"C0096","02 Cardio Exam","S02-Q5",0,4,"E05"
"C0096","03 Resp Exam","S03-Q1",0,4,"E06"
"C0096","03 Resp Exam","S03-Q2",2,4,"E10"
"C0096","03 Resp Exam","S03-Q3",1,4,"E04"
"C0096","03 Resp Exam","S03-Q4",0,4,"E09"
"C0096","03 Resp Exam","S03-Q5",0,4,"E10"
"C0096","04 Abdo Exam","S04-Q1",3,4,"E09"
"C0096","04 Abdo Exam","S04-Q2",3,4,"E05"
"C0096","04 Abdo Exam","S04-Q3",2,4,"E12"
"C0096","04 Abdo Exam","S04-Q4",3,4,"E12"
"C0096","04 Abdo Exam","S04-Q5",1,4,"E10"
"C0096","05 Neuro Exam","S05-Q1",3,4,"E03"
"C0096","05 Neuro Exam","S05-Q2",0,4,"E01"
"C0096","05 Neuro Exam","S05-Q3",3,4,"E04"
"C0096","05 Neuro Exam","S05-Q4",1,4,"E08"
"C0096","05 Neuro Exam","S05-Q5",2,4,"E08"
"C0096","06 Communication","S06-Q1",2,4,"E05"
"C0096","06 Communication","S06-Q2",4,4,"E08"
"C0096","06 Communication","S06-Q3",3,4,"E05"
"C0096","06 Communication","S06-Q4",0,4,"E07"
"C0096","06 Communication","S06-Q5",0,4,"E04"
"C0096","07 Prescribing","S07-Q1",2,4,"E07"
"C0096","07 Prescribing","S07-Q2",1,4,"E03"
"C0096","07 Prescribing","S07-Q3",0,4,"E06"
"C0096","07 Prescribing","S07-Q4",1,4,"E07"
"C0096","07 Prescribing","S07-Q5",1,4,"E08"
"C0096","08 Data Interp","S08-Q1",3,4,"E11"
"C0096","08 Data Interp","S08-Q2",0,4,"E11"
"C0096","08 Data Interp","S08-Q3",2,4,"E04"
"C0096","08 Data Interp","S08-Q4",3,4,"E09"
"C0096","08 Data Interp","S08-Q5",0,4,"E04"
"C0096","09 Practical Skills","S09-Q1",1,4,"E02"
"C0096","09 Practical Skills","S09-Q2",2,4,"E05"
"C0096","09 Practical Skills","S09-Q3",1,4,"E07"
"C0096","09 Practical Skills","S09-Q4",3,4,"E11"
"C0096","09 Practical Skills","S09-Q5",2,4,"E07"
"C0096","10 Ethics","S10-Q1",1,4,"E05"
"C0096","10 Ethics","S10-Q2",2,4,"E08"
"C0096","10 Ethics","S10-Q3",1,4,"E05"
"C0096","10 Ethics","S10-Q4",2,4,"E02"
"C0096","10 Ethics","S10-Q5",2,4,"E09"
"C0097","01 History Taking","S01-Q1",2,4,"E05"
"C0097","01 History Taking","S01-Q2",2,4,"E07"
"C0097","01 History Taking","S01-Q3",0,4,"E08"
"C0097","01 History Taking","S01-Q4",3,4,"E09"
"C0097","01 History Taking","S01-Q5",0,4,"E03"
"C0097","02 Cardio Exam","S02-Q1",0,4,"E11"
"C0097","02 Cardio Exam","S02-Q2",1,4,"E02"
"C0097","02 Cardio Exam","S02-Q3",2,4,"E12"
"C0097","02 Cardio Exam","S02-Q4",2,4,"E12"
"C0097","02 Cardio Exam","S02-Q5",4,4,"E08"
"C0097","03 Resp Exam","S03-Q1",0,4,"E10"
"C0097","03 Resp Exam","S03-Q2",1,4,"E09"
"C0097","03 Resp Exam","S03-Q3",1,4,"E09"
"C0097","03 Resp Exam","S03-Q4",1,4,"E02"
"C0097","03 Resp Exam","S03-Q5",0,4,"E11"
"C0097","04 Abdo Exam","S04-Q1",0,4,"E03"
"C0097","04 Abdo Exam","S04-Q2",1,4,"E04"
"C0097","04 Abdo Exam","S04-Q3",0,4,"E09"
"C0097","04 Abdo Exam","S04-Q4",2,4,"E09"
"C0097","04 Abdo Exam","S04-Q5",3,4,"E02"
"C0097","05 Neuro Exam","S05-Q1",0,4,"E04"
"C0097","05 Neuro Exam","S05-Q2",1,4,"E01"
"C0097","05 Neuro Exam","S05-Q3",1,4,"E03"
"C0097","05 Neuro Exam","S05-Q4",0,4,"E01"
"C0097","05 Neuro Exam","S05-Q5",2,4,"E01"
"C0097","06 Communication","S06-Q1",2,4,"E08"
"C0097","06 Communication","S06-Q2",0,4,"E04"
"C0097","06 Communication","S06-Q3",0,4,"E08"
"C0097","06 Communication","S06-Q4",1,4,"E10"
"C0097","06 Communication","S06-Q5",1,4,"E12"
"C0097","07 Prescribing","S07-Q1",1,4,"E11"
"C0097","07 Prescribing","S07-Q2",1,4,"E05"
"C0097","07 Prescribing","S07-Q3",1,4,"E03"
"C0097","07 Prescribing","S07-Q4",1,4,"E05"
"C0097","07 Prescribing","S07-Q5",1,4,"E11"
"C0097","08 Data Interp","S08-Q1",3,4,"E02"
"C0097","08 Data Interp","S08-Q2",0,4,"E03"
"C0097","08 Data Interp","S08-Q3",1,4,"E07"
"C0097","08 Data Interp","S08-Q4",2,4,"E01"
"C0097","08 Data Interp","S08-Q5",1,4,"E10"
"C0097","09 Practical Skills","S09-Q1",1,4,"E05"
"C0097","09 Practical Skills","S09-Q2",3,4,"E06"
"C0097","09 Practical Skills","S09-Q3",1,4,"E07"
"C0097","09 Practical Skills","S09-Q4",1,4,"E03"
"C0097","09 Practical Skills","S09-Q5",1,4,"E07"
"C0097","10 Ethics","S10-Q1",0,4,"E06"
"C0097","10 Ethics","S10-Q2",4,4,"E11"
"C0097","10 Ethics","S10-Q3",2,4,"E03"
"C0097","10 Ethics","S10-Q4",0,4,"E09"
"C0097","10 Ethics","S10-Q5",0,4,"E10"
"C0098","01 History Taking","S01-Q1",2,4,"E01"
"C0098","01 History Taking","S01-Q2",1,4,"E09"
"C0098","01 History Taking","S01-Q3",1,4,"E04"
"C0098","01 History Taking","S01-Q4",2,4,"E07"
"C0098","01 History Taking","S01-Q5",0,4,"E09"
"C0098","02 Cardio Exam","S02-Q1",1,4,"E12"
"C0098","02 Cardio Exam","S02-Q2",1,4,"E08"
"C0098","02 Cardio Exam","S02-Q3",0,4,"E05"
"C0098","02 Cardio Exam","S02-Q4",1,4,"E12"
"C0098","02 Cardio Exam","S02-Q5",1,4,"E05"
"C0098","03 Resp Exam","S03-Q1",0,4,"E08"
"C0098","03 Resp Exam","S03-Q2",3,4,"E03"
"C0098","03 Resp Exam","S03-Q3",1,4,"E02"
"C0098","03 Resp Exam","S03-Q4",1,4,"E07"
"C0098","03 Resp Exam","S03-Q5",0,4,"E08"
"C0098","04 Abdo Exam","S04-Q1",1,4,"E05"
"C0098","04 Abdo Exam","S04-Q2",1,4,"E11"
"C0098","04 Abdo Exam","S04-Q3",0,4,"E03"
"C0098","04 Abdo Exam","S04-Q4",0,4,"E11"
"C0098","04 Abdo Exam","S04-Q5",2,4,"E01"
"C0098","05 Neuro Exam","S05-Q1",0,4,"E05"
"C0098","05 Neuro Exam","S05-Q2",1,4,"E06"
"C0098","05 Neuro Exam","S05-Q3",2,4,"E04"
"C0098","05 Neuro Exam","S05-Q4",1,4,"E01"
"C0098","05 Neuro Exam","S05-Q5",2,4,"E09"
"C0098","06 Communication","S06-Q1",0,4,"E09"
"C0098","06 Communication","S06-Q2",0,4,"E03"
"C0098","06 Communication","S06-Q3",1,4,"E07"
"C0098","06 Communication","S06-Q4",1,4,"E03"
"C0098","06 Communication","S06-Q5",1,4,"E04"
"C0098","07 Prescribing","S07-Q1",3,4,"E05"
"C0098","07 Prescribing","S07-Q2",2,4,"E09"
"C0098","07 Prescribing","S07-Q3",0,4,"E01"
"C0098","07 Prescribing","S07-Q4",1,4,"E11"
"C0098","07 Prescribing","S07-Q5",3,4,"E08"
"C0098","08 Data Interp","S08-Q1",1,4,"E03"
"C0098","08 Data Interp","S08-Q2",1,4,"E04"
"C0098","08 Data Interp","S08-Q3",1,4,"E01"
"C0098","08 Data Interp","S08-Q4",0,4,"E02"
"C0098","08 Data Interp","S08-Q5",1,4,"E01"
"C0098","09 Practical Skills","S09-Q1",1,4,"E03"
"C0098","09 Practical Skills","S09-Q2",1,4,"E09"
"C0098","09 Practical Skills","S09-Q3",1,4,"E02"
"C0098","09 Practical Skills","S09-Q4",1,4,"E03"
"C0098","09 Practical Skills","S09-Q5",0,4,"E07"
"C0098","10 Ethics","S10-Q1",1,4,"E09"
"C0098","10 Ethics","S10-Q2",1,4,"E11"
"C0098","10 Ethics","S10-Q3",1,4,"E10"
"C0098","10 Ethics","S10-Q4",1,4,"E12"
"C0098","10 Ethics","S10-Q5",0,4,"E03"
"C0099","01 History Taking","S01-Q1",1,4,"E07"
"C0099","01 History Taking","S01-Q2",2,4,"E08"
"C0099","01 History Taking","S01-Q3",2,4,"E04"
"C0099","01 History Taking","S01-Q4",2,4,"E07"
"C0099","01 History Taking","S01-Q5",1,4,"E02"
"C0099","02 Cardio Exam","S02-Q1",4,4,"E10"
"C0099","02 Cardio Exam","S02-Q2",1,4,"E04"
"C0099","02 Cardio Exam","S02-Q3",4,4,"E06"
"C0099","02 Cardio Exam","S02-Q4",4,4,"E11"
"C0099","02 Cardio Exam","S02-Q5",3,4,"E05"
"C0099","03 Resp Exam","S03-Q1",0,4,"E10"
"C0099","03 Resp Exam","S03-Q2",3,4,"E08"
"C0099","03 Resp Exam","S03-Q3",2,4,"E06"
"C0099","03 Resp Exam","S03-Q4",2,4,"E04"
"C0099","03 Resp Exam","S03-Q5",0,4,"E03"
"C0099","04 Abdo Exam","S04-Q1",3,4,"E11"
"C0099","04 Abdo Exam","S04-Q2",3,4,"E01"
"C0099","04 Abdo Exam","S04-Q3",2,4,"E09"
"C0099","04 Abdo Exam","S04-Q4",2,4,"E02"
"C0099","04 Abdo Exam","S04-Q5",2,4,"E09"
"C0099","05 Neuro Exam","S05-Q1",2,4,"E06"
"C0099","05 Neuro Exam","S05-Q2",4,4,"E06"
"C0099","05 Neuro Exam","S05-Q3",3,4,"E04"
"C0099","05 Neuro Exam","S05-Q4",3,4,"E03"
"C0099","05 Neuro Exam","S05-Q5",3,4,"E01"
"C0099","06 Communication","S06-Q1",2,4,"E05"
"C0099","06 Communication","S06-Q2",1,4,"E12"
"C0099","06 Communication","S06-Q3",2,4,"E02"
"C0099","06 Communication","S06-Q4",4,4,"E06"
"C0099","06 Communication","S06-Q5",0,4,"E10"
"C0099","07 Prescribing","S07-Q1",2,4,"E12"
"C0099","07 Prescribing","S07-Q2",2,4,"E10"
"C0099","07 Prescribing","S07-Q3",1,4,"E04"
"C0099","07 Prescribing","S07-Q4",1,4,"E02"
"C0099","07 Prescribing","S07-Q5",2,4,"E09"
"C0099","08 Data Interp","S08-Q1",3,4,"E09"
"C0099","08 Data Interp","S08-Q2",1,4,"E11"
"C0099","08 Data Interp","S08-Q3",3,4,"E08"
"C0099","08 Data Interp","S08-Q4",3,4,"E05"
"C0099","08 Data Interp","S08-Q5",0,4,"E03"
"C0099","09 Practical Skills","S09-Q1",4,4,"E08"
"C0099","09 Practical Skills","S09-Q2",4,4,"E06"
"C0099","09 Practical Skills","S09-Q3",1,4,"E11"
"C0099","09 Practical Skills","S09-Q4",2,4,"E11"
"C0099","09 Practical Skills","S09-Q5",1,4,"E06"
"C0099","10 Ethics","S10-Q1",2,4,"E09"
"C0099","10 Ethics","S10-Q2",1,4,"E01"
"C0099","10 Ethics","S10-Q3",2,4,"E12"
"C0099","10 Ethics","S10-Q4",2,4,"E02"
"C0099","10 Ethics","S10-Q5",0,4,"E06"
"C0100","01 History Taking","S01-Q1",4,4,"E09"
"C0100","01 History Taking","S01-Q2",4,4,"E01"
"C0100","01 History Taking","S01-Q3",0,4,"E07"
"C0100","01 History Taking","S01-Q4",1,4,"E04"
"C0100","01 History Taking","S01-Q5",2,4,"E12"
"C0100","02 Cardio Exam","S02-Q1",2,4,"E02"
"C0100","02 Cardio Exam","S02-Q2",4,4,"E06"
"C0100","02 Cardio Exam","S02-Q3",4,4,"E11"
"C0100","02 Cardio Exam","S02-Q4",4,4,"E01"
"C0100","02 Cardio Exam","S02-Q5",2,4,"E03"
"C0100","03 Resp Exam","S03-Q1",4,4,"E05"
"C0100","03 Resp Exam","S03-Q2",3,4,"E03"
"C0100","03 Resp Exam","S03-Q3",4,4,"E03"
"C0100","03 Resp Exam","S03-Q4",1,4,"E04"
"C0100","03 Resp Exam","S03-Q5",4,4,"E05"
"C0100","04 Abdo Exam","S04-Q1",4,4,"E05"
"C0100","04 Abdo Exam","S04-Q2",3,4,"E11"
"C0100","04 Abdo Exam","S04-Q3",2,4,"E08"
"C0100","04 Abdo Exam","S04-Q4",3,4,"E09"
"C0100","04 Abdo Exam","S04-Q5",4,4,"E02"
"C0100","05 Neuro Exam","S05-Q1",3,4,"E06"
"C0100","05 Neuro Exam","S05-Q2",2,4,"E05"
"C0100","05 Neuro Exam","S05-Q3",3,4,"E01"
"C0100","05 Neuro Exam","S05-Q4",1,4,"E11"
"C0100","05 Neuro Exam","S05-Q5",3,4,"E11"
"C0100","06 Communication","S06-Q1",2,4,"E07"
"C0100","06 Communication","S06-Q2",1,4,"E05"
"C0100","06 Communication","S06-Q3",4,4,"E02"
"C0100","06 Communication","S06-Q4",4,4,"E12"
"C0100","06 Communication","S06-Q5",3,4,"E12"
"C0100","07 Prescribing","S07-Q1",3,4,"E06"
"C0100","07 Prescribing","S07-Q2",4,4,"E10"
"C0100","07 Prescribing","S07-Q3",0,4,"E12"
"C0100","07 Prescribing","S07-Q4",3,4,"E02"
"C0100","07 Prescribing","S07-Q5",1,4,"E08"
"C0100","08 Data Interp","S08-Q1",3,4,"E06"
"C0100","08 Data Interp","S08-Q2",3,4,"E09"
"C0100","08 Data Interp","S08-Q3",3,4,"E10"
"C0100","08 Data Interp","S08-Q4",4,4,"E10"
"C0100","08 Data Interp","S08-Q5",2,4,"E02"
"C0100","09 Practical Skills","S09-Q1",1,4,"E10"
"C0100","09 Practical Skills","S09-Q2",3,4,"E03"
"C0100","09 Practical Skills","S09-Q3",1,4,"E09"
"C0100","09 Practical Skills","S09-Q4",3,4,"E03"
"C0100","09 Practical Skills","S09-Q5",1,4,"E06"
"C0100","10 Ethics","S10-Q1",3,4,"E08"
"C0100","10 Ethics","S10-Q2",2,4,"E07"
"C0100","10 Ethics","S10-Q3",1,4,"E05"
"C0100","10 Ethics","S10-Q4",2,4,"E08"
"C0100","10 Ethics","S10-Q5",3,4,"E04"
"C0101","01 History Taking","S01-Q1",4,4,"E04"
"C0101","01 History Taking","S01-Q2",3,4,"E06"
"C0101","01 History Taking","S01-Q3",3,4,"E10"
"C0101","01 History Taking","S01-Q4",2,4,"E10"
"C0101","01 History Taking","S01-Q5",3,4,"E08"
"C0101","02 Cardio Exam","S02-Q1",4,4,"E01"
"C0101","02 Cardio Exam","S02-Q2",2,4,"E06"
"C0101","02 Cardio Exam","S02-Q3",4,4,"E06"
"C0101","02 Cardio Exam","S02-Q4",4,4,"E07"
"C0101","02 Cardio Exam","S02-Q5",2,4,"E11"
"C0101","03 Resp Exam","S03-Q1",3,4,"E03"
"C0101","03 Resp Exam","S03-Q2",2,4,"E03"
"C0101","03 Resp Exam","S03-Q3",2,4,"E03"
"C0101","03 Resp Exam","S03-Q4",2,4,"E12"
"C0101","03 Resp Exam","S03-Q5",0,4,"E02"
"C0101","04 Abdo Exam","S04-Q1",3,4,"E08"
"C0101","04 Abdo Exam","S04-Q2",2,4,"E05"
"C0101","04 Abdo Exam","S04-Q3",2,4,"E04"
"C0101","04 Abdo Exam","S04-Q4",2,4,"E07"
"C0101","04 Abdo Exam","S04-Q5",3,4,"E08"
"C0101","05 Neuro Exam","S05-Q1",2,4,"E10"
"C0101","05 Neuro Exam","S05-Q2",4,4,"E10"
"C0101","05 Neuro Exam","S05-Q3",4,4,"E04"
"C0101","05 Neuro Exam","S05-Q4",3,4,"E07"
"C0101","05 Neuro Exam","S05-Q5",3,4,"E01"
"C0101","06 Communication","S06-Q1",3,4,"E12"
"C0101","06 Communication","S06-Q2",2,4,"E10"
"C0101","06 Communication","S06-Q3",3,4,"E06"
"C0101","06 Communication","S06-Q4",3,4,"E01"
"C0101","06 Communication","S06-Q5",3,4,"E08"
"C0101","07 Prescribing","S07-Q1",4,4,"E08"
"C0101","07 Prescribing","S07-Q2",3,4,"E03"
"C0101","07 Prescribing","S07-Q3",1,4,"E01"
"C0101","07 Prescribing","S07-Q4",2,4,"E04"
"C0101","07 Prescribing","S07-Q5",4,4,"E01"
"C0101","08 Data Interp","S08-Q1",3,4,"E07"
"C0101","08 Data Interp","S08-Q2",4,4,"E09"
"C0101","08 Data Interp","S08-Q3",4,4,"E02"
"C0101","08 Data Interp","S08-Q4",3,4,"E09"
"C0101","08 Data Interp","S08-Q5",4,4,"E06"
"C0101","09 Practical Skills","S09-Q1",0,4,"E10"
"C0101","09 Practical Skills","S09-Q2",2,4,"E02"
"C0101","09 Practical Skills","S09-Q3",2,4,"E06"
"C0101","09 Practical Skills","S09-Q4",3,4,"E10"
"C0101","09 Practical Skills","S09-Q5",2,4,"E07"
"C0101","10 Ethics","S10-Q1",1,4,"E01"
"C0101","10 Ethics","S10-Q2",4,4,"E10"
"C0101","10 Ethics","S10-Q3",3,4,"E07"
"C0101","10 Ethics","S10-Q4",1,4,"E02"
"C0101","10 Ethics","S10-Q5",3,4,"E01"
"C0102","01 History Taking","S01-Q1",4,4,"E12"
"C0102","01 History Taking","S01-Q2",3,4,"E09"
"C0102","01 History Taking","S01-Q3",3,4,"E03"
"C0102","01 History Taking","S01-Q4",3,4,"E12"
"C0102","01 History Taking","S01-Q5",2,4,"E04"
"C0102","02 Cardio Exam","S02-Q1",3,4,"E11"
"C0102","02 Cardio Exam","S02-Q2",4,4,"E11"
"C0102","02 Cardio Exam","S02-Q3",4,4,"E02"
"C0102","02 Cardio Exam","S02-Q4",3,4,"E05"
"C0102","02 Cardio Exam","S02-Q5",3,4,"E10"
"C0102","03 Resp Exam","S03-Q1",3,4,"E08"
"C0102","03 Resp Exam","S03-Q2",3,4,"E06"
"C0102","03 Resp Exam","S03-Q3",4,4,"E06"
"C0102","03 Resp Exam","S03-Q4",3,4,"E04"
"C0102","03 Resp Exam","S03-Q5",4,4,"E05"
"C0102","04 Abdo Exam","S04-Q1",3,4,"E03"
"C0102","04 Abdo Exam","S04-Q2",4,4,"E07"
"C0102","04 Abdo Exam","S04-Q3",0,4,"E12"
"C0102","04 Abdo Exam","S04-Q4",1,4,"E04"
"C0102","04 Abdo Exam","S04-Q5",4,4,"E01"
